Nom de la demande:Toulouse_2010-2013
Pas de temps:Journalier
Date de début:01/01/2010
Date de fin:31/12/2013
Série:31035001

ETPP:EVAPOTRANSPIRATION PENMAN (MILLIMETRES)
RG:RAYONNEMENT GLOBAL (JOULES/CM2)
RR:HAUTEUR DES PRECIPITATIONS (MILLIMETRES)
TM:TEMPERATURE MOYENNE (DEGRES CELSIUS)
TN:TEMPERATURE MINIMALE (DEGRES CELSIUS)
TX:TEMPERATURE MAXIMALE (DEGRES CELSIUS)

NUM_POSTE;AN;MOIS;JOUR;ETPP;RG;RR;TM;TN;TX;
31035002;2012;2;3;1.2;726;0.0;-3.8;-5.5;-1.0;
31035002;2012;2;4;1.4;985;0.0;-3.4;-6.0;0.2;
31035002;2012;2;5;0.4;314;0.0;-4.5;-8.1;-1.8;
31035002;2012;2;6;0.9;881;1.0;-1.6;-3.1;0.7;
31035002;2012;2;7;1.4;1255;0.0;-4.0;-5.1;-0.6;
31035002;2012;2;8;0.7;1141;0.0;-7.3;-9.8;-3.9;
31035002;2012;2;9;0.4;1153;0.0;-6.1;-12.1;-1.4;
31035002;2012;2;10;0.7;1198;0.0;-3.9;-7.4;-0.3;
31035002;2012;2;11;0.8;1230;0.0;-5.2;-8.6;-1.6;
31035002;2012;2;12;0.9;1238;0.0;-5.0;-8.7;-1.2;
31035002;2012;2;13;0.9;491;0.0;-2.0;-7.3;1.6;
31035002;2012;2;14;0.5;344;1.0;1.9;0.3;3.6;
31035002;2012;2;15;0.9;411;0.5;4.4;2.3;7.0;
31035002;2012;2;16;1.1;774;0.0;6.3;3.4;9.6;
31035002;2012;2;17;1.0;435;0.0;6.6;5.2;9.0;
31035002;2012;2;18;0.9;1358;0.5;5.7;-1.1;11.2;
31035002;2012;2;19;1.0;532;1.0;7.2;1.5;11.0;
31035002;2012;2;20;1.5;1380;0.0;3.8;-0.3;8.5;
31035002;2012;2;21;0.9;1510;0.0;1.4;-5.4;8.4;
31035002;2012;2;22;1.0;1529;0.0;2.7;-5.6;11.1;
31035002;2012;2;23;1.4;1404;0.0;7.3;-3.0;14.1;
31035002;2012;2;24;1.0;484;0.0;8.7;7.3;11.5;
31035002;2012;2;25;0.4;272;0.0;8.7;4.8;10.6;
31035002;2012;2;26;2.1;1114;0.0;10.9;8.5;15.5;
31035002;2012;2;27;1.3;1354;0.0;6.3;0.3;13.8;
31035002;2012;2;28;1.3;1618;0.0;6.2;-2.9;17.2;
31035002;2012;2;29;1.4;1577;0.0;7.8;-2.6;19.6;
31035002;2012;3;1;1.5;1563;0.0;9.5;-0.6;20.9;
31035002;2012;3;2;2.1;1540;0.0;11.0;6.6;16.3;
31035002;2012;3;3;1.3;697;0.5;10.7;6.3;15.5;
31035002;2012;3;4;0.8;533;8.5;7.8;1.7;13.3;
31035002;2012;3;5;2.0;1352;1.5;6.4;2.8;9.9;
31035002;2012;3;6;2.0;870;0.0;5.8;3.7;10.5;
31035002;2012;3;7;1.6;1536;1.0;6.4;-2.1;12.3;
31035002;2012;3;8;2.5;1134;0.0;8.1;6.0;10.9;
31035002;2012;3;9;2.3;1774;0.0;7.9;2.0;13.2;
31035002;2012;3;10;2.0;1633;0.0;8.0;-2.2;15.2;
31035002;2012;3;11;2.4;1662;0.0;10.0;3.7;16.0;
31035002;2012;3;12;2.2;1799;0.0;10.4;5.2;16.7;
31035002;2012;3;13;2.1;1825;0.0;10.8;0.8;21.5;
31035002;2012;3;14;2.4;1867;0.0;12.8;1.0;24.6;
31035002;2012;3;15;3.1;1919;0.0;13.1;3.1;23.4;
31035002;2012;3;16;3.3;1829;0.0;12.1;8.2;16.2;
31035002;2012;3;17;2.9;1610;0.5;13.0;9.6;17.3;
31035002;2012;3;18;1.8;707;0.0;9.0;7.8;11.9;
31035002;2012;3;19;1.8;927;3.0;7.7;6.0;11.4;
31035002;2012;3;20;1.6;1290;1.0;7.7;1.2;13.4;
31035002;2012;3;21;1.4;471;0.5;10.4;6.9;13.9;
31035002;2012;3;22;1.2;318;5.5;10.8;9.3;14.5;
31035002;2012;3;23;2.5;1838;0.0;10.4;2.6;18.6;
31035002;2012;3;24;2.9;2059;0.0;13.0;2.8;22.4;
31035002;2012;3;25;2.8;2084;0.0;13.3;2.9;23.3;
31035002;2012;3;26;4.2;2052;0.0;15.3;8.4;22.1;
31035002;2012;3;27;3.0;2010;0.0;14.3;4.4;23.9;
31035002;2012;3;28;3.1;2074;0.0;14.3;4.6;24.3;
31035002;2012;3;29;3.3;2105;0.0;15.4;4.6;23.8;
31035002;2012;3;30;3.6;2173;0.0;15.9;5.5;23.1;
31035002;2012;3;31;3.4;2236;0.0;15.3;4.3;23.2;
31035002;2012;4;1;3.2;1898;0.0;14.0;8.4;21.3;
31035002;2012;4;2;3.4;1946;0.0;13.7;6.4;20.7;
31035002;2012;4;3;1.6;540;0.0;11.9;10.4;13.4;
31035002;2012;4;4;2.7;1534;0.0;11.0;9.3;14.2;
31035002;2012;4;5;2.7;1741;0.0;12.6;6.2;18.8;
31035002;2012;4;6;3.4;1522;11.0;14.1;11.0;21.3;
31035002;2012;4;7;2.0;1251;5.0;10.4;5.8;13.8;
31035002;2012;4;8;1.3;542;0.0;10.4;8.6;12.2;
31035002;2012;4;9;2.4;1531;0.0;11.0;7.0;17.0;
31035002;2012;4;10;1.9;550;11.5;11.4;9.0;16.2;
31035002;2012;4;11;2.6;1355;0.5;9.9;7.3;14.2;
31035002;2012;4;12;1.9;858;2.5;10.7;7.0;15.9;
31035002;2012;4;13;3.1;1649;0.5;9.7;6.2;15.2;
31035002;2012;4;14;2.6;1733;1.5;9.7;4.5;14.5;
31035002;2012;4;15;2.6;1007;9.0;8.7;7.2;12.9;
31035002;2012;4;16;2.9;765;0.0;7.5;4.6;10.6;
31035002;2012;4;17;3.5;2208;0.5;9.7;3.5;15.8;
31035002;2012;4;18;2.6;1245;2.5;10.6;8.2;14.1;
31035002;2012;4;19;2.5;1235;6.0;9.1;8.1;11.9;
31035002;2012;4;20;2.6;1324;0.0;10.8;6.4;15.4;
31035002;2012;4;21;2.9;1295;1.5;12.5;9.7;17.6;
31035002;2012;4;22;3.2;1817;0.0;10.9;6.7;15.8;
31035002;2012;4;23;2.5;1282;8.0;9.9;3.7;16.9;
31035002;2012;4;24;3.3;1594;0.5;9.1;7.7;13.3;
31035002;2012;4;25;3.2;1570;0.0;13.0;4.8;17.9;
31035002;2012;4;26;2.5;1004;0.0;14.2;10.2;20.0;
31035002;2012;4;27;3.3;1464;0.5;14.6;10.8;19.6;
31035002;2012;4;28;3.6;1506;7.5;15.2;11.9;20.2;
31035002;2012;4;29;3.7;2080;0.0;13.4;8.4;20.2;
31035002;2012;4;30;2.6;1417;0.5;10.9;10.4;14.6;
31035002;2012;5;1;3.7;2586;0.0;12.2;2.7;20.2;
31035002;2012;5;2;4.2;2719;0.0;14.3;5.5;21.6;
31035002;2012;5;3;5.5;2727;0.0;16.2;9.9;24.2;
31035002;2012;5;4;2.9;1369;5.0;13.6;11.1;18.9;
31035002;2012;5;5;3.5;2197;0.0;13.9;7.5;19.8;
31035002;2012;5;6;3.5;1743;1.0;13.7;11.3;18.7;
31035002;2012;5;7;4.0;2629;0.0;15.1;5.5;22.4;
31035002;2012;5;8;4.6;1894;5.0;17.3;13.6;23.1;
31035002;2012;5;9;5.9;2755;0.0;19.5;14.0;26.0;
31035002;2012;5;10;6.3;2613;0.0;18.3;14.2;24.6;
31035002;2012;5;11;6.7;2765;0.0;21.8;14.2;30.1;
31035002;2012;5;12;2.3;758;0.0;18.3;16.5;21.4;
31035002;2012;5;13;5.1;2350;0.0;17.1;14.3;21.1;
31035002;2012;5;14;5.0;2885;0.0;16.3;6.5;23.0;
31035002;2012;5;15;5.4;2293;0.0;14.3;10.0;19.7;
31035002;2012;5;16;5.0;3027;0.0;12.6;7.2;18.9;
31035002;2012;5;17;5.1;2031;0.5;14.0;5.9;20.8;
31035002;2012;5;18;2.3;878;0.5;14.3;12.5;17.3;
31035002;2012;5;19;4.3;1740;8.0;15.6;12.6;20.7;
31035002;2012;5;20;1.7;735;12.5;12.4;11.0;14.5;
31035002;2012;5;21;1.0;447;42.5;10.8;9.6;12.4;
31035002;2012;5;22;3.1;1131;0.5;14.5;10.3;19.3;
31035002;2012;5;23;2.8;1205;0.0;16.3;13.0;20.3;
31035002;2012;5;24;5.2;2661;0.0;21.1;15.1;26.5;
31035002;2012;5;25;6.0;2913;0.0;21.9;13.3;29.2;
31035002;2012;5;26;3.3;1486;0.0;18.1;16.3;20.1;
31035002;2012;5;27;5.3;2795;0.0;20.3;13.7;25.5;
31035002;2012;5;28;5.8;2843;0.0;20.7;15.7;25.9;
31035002;2012;5;29;5.5;2927;0.0;21.6;13.2;28.5;
31035002;2012;5;30;4.9;2413;0.0;20.7;16.0;26.2;
31035002;2012;5;31;4.7;2137;0.0;20.6;16.7;26.2;
31035002;2012;6;1;5.6;2925;0.0;22.7;13.0;30.7;
31035002;2012;6;2;6.0;2394;0.0;22.8;15.7;30.5;
31035002;2012;6;3;2.2;841;11.0;16.9;15.4;20.2;
31035002;2012;6;4;5.0;2359;0.0;17.9;13.7;22.6;
31035002;2012;6;5;5.1;2986;0.0;19.2;10.3;26.2;
31035002;2012;6;6;4.2;2084;0.0;20.0;13.5;25.3;
31035002;2012;6;7;6.4;2467;0.5;21.5;18.0;27.1;
31035002;2012;6;8;2.8;824;0.0;17.4;16.4;19.5;
31035002;2012;6;9;3.6;1936;3.0;16.6;10.9;20.9;
31035002;2012;6;10;2.3;886;1.5;17.4;13.6;21.0;
31035002;2012;6;11;3.6;1451;10.0;16.7;13.4;22.9;
31035002;2012;6;12;3.9;1742;10.0;14.9;12.8;19.4;
31035002;2012;6;13;4.0;2053;1.0;15.8;11.0;21.1;
31035002;2012;6;14;5.8;3053;0.0;18.5;9.1;25.7;
31035002;2012;6;15;6.5;2784;0.0;21.0;17.6;26.0;
31035002;2012;6;16;7.0;2997;0.0;22.5;16.9;29.3;
31035002;2012;6;17;6.8;2891;0.0;22.5;17.4;29.5;
31035002;2012;6;18;2.7;833;0.0;20.0;18.8;22.0;
31035002;2012;6;19;2.4;898;3.5;19.2;16.3;23.9;
31035002;2012;6;20;6.1;2905;0.0;23.3;15.9;30.8;
31035002;2012;6;21;5.8;2212;0.0;21.9;15.6;31.0;
31035002;2012;6;22;5.6;2874;0.0;19.1;13.0;24.5;
31035002;2012;6;23;5.7;2889;0.0;21.1;13.9;27.9;
31035002;2012;6;24;6.0;2907;0.0;22.6;13.2;29.7;
31035002;2012;6;25;6.4;3003;0.0;22.6;14.4;29.7;
31035002;2012;6;26;6.2;3017;0.0;24.0;14.9;32.1;
31035002;2012;6;27;7.3;3038;0.5;26.4;14.5;35.9;
31035002;2012;6;28;7.7;2821;0.0;26.0;20.9;32.4;
31035002;2012;6;29;3.2;1191;1.0;22.2;19.3;26.2;
31035002;2012;6;30;5.3;1818;11.5;23.2;20.2;29.6;
31035002;2012;7;1;1.0;373;5.0;14.8;12.7;15.9;
31035002;2012;7;2;5.7;2944;0.5;18.6;12.5;24.7;
31035002;2012;7;3;5.6;2968;0.0;22.0;11.2;31.3;
31035002;2012;7;4;4.7;2116;3.0;20.5;17.2;25.9;
31035002;2012;7;5;2.3;814;2.5;17.8;16.0;22.0;
31035002;2012;7;6;4.0;2052;0.0;19.2;12.1;24.4;
31035002;2012;7;7;6.5;2932;8.0;22.2;14.7;29.3;
31035002;2012;7;8;4.1;1697;0.0;20.3;16.4;25.7;
31035002;2012;7;9;5.0;2484;0.0;21.3;14.4;27.0;
31035002;2012;7;10;3.9;1469;0.0;20.7;18.2;24.4;
31035002;2012;7;11;3.5;1215;0.0;18.7;16.9;21.0;
31035002;2012;7;12;5.5;2588;0.0;19.9;15.9;25.6;
31035002;2012;7;13;6.0;2703;0.5;22.1;15.2;29.6;
31035002;2012;7;14;3.9;1395;0.0;19.4;17.1;23.6;
31035002;2012;7;15;5.1;2456;0.0;18.5;11.6;23.6;
31035002;2012;7;16;6.2;2987;0.0;20.0;15.1;26.0;
31035002;2012;7;17;5.8;2977;0.0;22.0;11.3;31.1;
31035002;2012;7;18;6.4;2955;0.0;25.6;12.1;36.7;
31035002;2012;7;19;5.6;2500;0.0;21.3;16.8;26.3;
31035002;2012;7;20;3.3;1244;0.0;19.6;14.9;23.0;
31035002;2012;7;21;5.9;2553;0.0;20.8;15.2;26.1;
31035002;2012;7;22;6.1;2635;0.0;21.1;15.4;26.7;
31035002;2012;7;23;5.8;2989;0.0;21.0;11.0;29.8;
31035002;2012;7;24;6.3;2891;0.0;22.7;10.4;32.7;
31035002;2012;7;25;6.1;2789;0.0;25.4;13.4;35.3;
31035002;2012;7;26;6.6;2453;0.0;26.4;15.7;36.0;
31035002;2012;7;27;5.4;2033;38.5;23.9;20.1;31.4;
31035002;2012;7;28;4.3;1596;0.0;22.0;18.6;26.4;
31035002;2012;7;29;5.7;2678;0.0;20.8;15.6;26.2;
31035002;2012;7;30;5.4;2741;0.0;22.5;14.0;29.6;
31035002;2012;7;31;5.7;2717;0.0;24.5;15.0;33.9;
31035002;2012;8;1;4.6;1689;0.0;23.6;20.8;28.0;
31035002;2012;8;2;5.5;2384;0.0;23.6;17.8;28.9;
31035002;2012;8;3;5.0;2044;0.0;22.6;18.1;28.0;
31035002;2012;8;4;5.0;2318;11.0;22.4;16.1;29.6;
31035002;2012;8;5;4.0;1647;23.0;19.6;17.1;26.8;
31035002;2012;8;6;4.0;1957;0.0;19.4;14.2;25.3;
31035002;2012;8;7;5.1;2723;0.0;21.6;13.6;28.9;
31035002;2012;8;8;5.3;2672;0.0;23.9;14.3;32.7;
31035002;2012;8;9;5.7;2612;0.0;26.0;15.9;35.9;
31035002;2012;8;10;5.6;2621;0.0;26.2;15.8;36.0;
31035002;2012;8;11;5.6;2464;0.0;24.2;17.7;30.9;
31035002;2012;8;12;4.6;1843;0.0;22.3;17.9;27.9;
31035002;2012;8;13;4.8;2362;0.0;22.8;15.4;30.0;
31035002;2012;8;14;6.5;2548;0.0;25.4;15.8;34.3;
31035002;2012;8;15;6.3;1724;0.0;24.7;22.4;32.9;
31035002;2012;8;16;5.0;2534;0.0;22.8;14.7;31.6;
31035002;2012;8;17;6.6;2550;0.0;25.7;14.5;35.1;
31035002;2012;8;18;7.1;2045;0.0;26.5;22.1;32.6;
31035002;2012;8;19;6.3;1852;0.0;27.2;22.7;33.4;
31035002;2012;8;20;5.2;2146;0.0;28.0;19.8;36.6;
31035002;2012;8;21;5.9;2256;0.0;27.6;21.9;35.7;
31035002;2012;8;22;5.6;2250;0.5;26.2;21.7;32.4;
31035002;2012;8;23;5.5;2080;0.0;26.3;19.4;33.9;
31035002;2012;8;24;4.6;1779;0.0;24.5;20.1;29.8;
31035002;2012;8;25;2.9;829;0.0;20.6;17.8;25.2;
31035002;2012;8;26;4.5;2241;0.0;19.4;14.4;25.6;
31035002;2012;8;27;5.5;2435;2.5;21.8;10.2;32.6;
31035002;2012;8;28;5.2;2283;0.0;24.1;18.6;30.8;
31035002;2012;8;29;3.0;977;8.0;23.0;19.2;28.1;
31035002;2012;8;30;2.7;909;0.5;18.1;17.2;22.5;
31035002;2012;8;31;4.5;1974;3.0;17.0;14.1;21.4;
31035002;2012;9;1;4.4;1995;0.0;16.1;11.6;21.0;
31035002;2012;9;2;2.9;561;0.0;17.5;13.4;21.5;
31035002;2012;9;3;3.5;1149;0.0;19.2;14.3;24.0;
31035002;2012;9;4;3.4;1253;0.0;20.4;15.5;25.1;
31035002;2012;9;5;4.4;1674;0.0;22.6;17.7;27.9;
31035002;2012;9;6;4.2;2073;0.0;22.4;16.5;29.6;
31035002;2012;9;7;4.2;2140;0.0;23.0;13.2;32.3;
31035002;2012;9;8;4.4;2100;0.0;23.1;13.2;32.6;
31035002;2012;9;9;4.7;2050;0.0;23.2;16.6;32.0;
31035002;2012;9;10;4.4;1787;0.0;23.1;18.5;29.3;
31035002;2012;9;11;4.4;1865;0.0;24.9;20.2;30.5;
31035002;2012;9;12;3.8;908;1.0;19.4;17.9;22.1;
31035002;2012;9;13;3.5;1193;2.0;17.0;13.2;22.2;
31035002;2012;9;14;4.3;2116;0.0;17.8;11.7;24.3;
31035002;2012;9;15;3.4;1777;0.0;17.1;13.3;23.2;
31035002;2012;9;16;3.8;2039;0.0;18.9;7.6;30.0;
31035002;2012;9;17;3.4;1737;0.0;21.0;13.6;29.7;
31035002;2012;9;18;1.9;631;4.5;18.2;16.1;20.9;
31035002;2012;9;19;3.6;1736;0.0;16.9;15.1;22.8;
31035002;2012;9;20;3.7;2015;0.0;16.7;5.0;27.6;
31035002;2012;9;21;4.9;1858;0.0;19.5;16.3;23.9;
31035002;2012;9;22;3.5;1248;0.0;20.4;17.9;25.0;
31035002;2012;9;23;3.4;1013;2.5;20.1;18.1;23.3;
31035002;2012;9;24;3.3;1561;2.0;19.0;16.1;23.5;
31035002;2012;9;25;2.7;1502;0.0;17.4;11.1;24.6;
31035002;2012;9;26;1.0;395;4.0;12.7;11.5;15.2;
31035002;2012;9;27;2.5;1593;0.0;14.7;8.7;22.0;
31035002;2012;9;28;1.7;1021;0.5;15.5;8.3;21.6;
31035002;2012;9;29;1.2;259;9.5;14.1;12.9;15.9;
31035002;2012;9;30;1.8;748;0.0;14.6;12.2;18.5;
31035002;2012;10;1;2.4;1298;0.0;15.4;11.9;21.3;
31035002;2012;10;2;2.2;1696;0.0;14.8;7.2;23.1;
31035002;2012;10;3;2.3;1665;0.0;16.2;8.1;24.9;
31035002;2012;10;4;2.0;1401;0.0;15.9;9.3;22.9;
31035002;2012;10;5;2.7;1654;0.0;17.3;8.9;25.1;
31035002;2012;10;6;3.5;1316;0.0;20.2;17.0;25.2;
31035002;2012;10;7;1.5;496;0.5;19.8;16.9;22.9;
31035002;2012;10;8;2.3;1058;0.0;21.7;17.2;27.9;
31035002;2012;10;9;2.5;1009;0.0;20.3;18.7;25.3;
31035002;2012;10;10;2.0;1255;0.0;18.9;13.8;24.9;
31035002;2012;10;11;2.0;871;2.0;18.6;14.9;23.9;
31035002;2012;10;12;1.9;790;1.0;15.1;14.1;18.6;
31035002;2012;10;13;1.6;1262;0.0;12.6;5.5;19.5;
31035002;2012;10;14;1.6;483;11.5;11.6;6.3;19.6;
31035002;2012;10;15;1.9;1305;0.0;11.2;9.2;16.5;
31035002;2012;10;16;1.5;1057;0.0;12.8;4.6;20.0;
31035002;2012;10;17;3.2;989;0.0;18.3;13.7;22.9;
31035002;2012;10;18;4.4;608;0.0;19.6;18.8;21.9;
31035002;2012;10;19;3.5;924;1.5;18.9;17.1;23.3;
31035002;2012;10;20;0.6;113;3.0;16.3;14.4;19.9;
31035002;2012;10;21;1.2;500;8.5;16.6;14.8;20.6;
31035002;2012;10;22;1.5;843;0.0;16.2;15.2;22.4;
31035002;2012;10;23;1.3;1118;0.5;15.8;10.3;22.7;
31035002;2012;10;24;2.3;1267;0.0;17.0;10.9;24.9;
31035002;2012;10;25;1.8;463;0.0;17.2;15.9;18.7;
31035002;2012;10;26;0.8;246;10.5;15.8;14.8;17.1;
31035002;2012;10;27;1.7;434;0.5;9.0;6.6;11.5;
31035002;2012;10;28;1.7;1229;0.0;5.6;2.6;9.4;
31035002;2012;10;29;0.8;1260;0.0;4.9;-1.1;12.1;
31035002;2012;10;30;0.9;1010;8.5;6.5;-1.8;13.4;
31035002;2012;10;31;0.6;339;5.0;9.6;6.0;13.3;
31035002;2012;11;1;1.0;986;3.5;9.8;2.1;18.1;
31035002;2012;11;2;1.5;1162;0.5;13.3;8.9;18.7;
31035002;2012;11;3;1.5;918;0.0;13.6;10.8;17.0;
31035002;2012;11;4;0.4;141;13.0;12.1;9.2;15.5;
31035002;2012;11;5;1.4;891;0.0;11.3;8.3;14.6;
31035002;2012;11;6;1.7;870;0.0;9.9;9.1;13.2;
31035002;2012;11;7;0.5;1116;0.0;6.2;1.2;12.0;
31035002;2012;11;8;0.8;816;0.0;10.2;1.1;16.1;
31035002;2012;11;9;0.9;450;0.0;13.0;8.4;16.8;
31035002;2012;11;10;0.8;465;15.5;12.5;10.4;16.5;
31035002;2012;11;11;0.7;355;2.0;9.4;8.7;11.5;
31035002;2012;11;12;0.5;810;0.5;7.2;5.1;11.5;
31035002;2012;11;13;0.3;351;0.0;4.2;1.1;6.8;
31035002;2012;11;14;0.7;888;0.0;11.0;2.7;18.3;
31035002;2012;11;15;0.8;902;0.0;13.2;7.4;19.3;
31035002;2012;11;16;1.0;549;0.0;13.0;10.3;15.6;
31035002;2012;11;17;1.4;478;0.0;14.3;13.3;16.5;
31035002;2012;11;18;0.7;183;1.5;12.7;12.0;13.5;
31035002;2012;11;19;0.6;779;0.0;10.5;7.9;15.5;
31035002;2012;11;20;0.4;668;0.5;7.3;2.0;15.3;
31035002;2012;11;21;0.3;148;0.0;11.5;7.1;12.6;
31035002;2012;11;22;0.5;447;0.5;8.0;5.7;13.2;
31035002;2012;11;23;0.3;742;0.0;10.9;3.0;14.7;
31035002;2012;11;24;1.4;579;0.0;14.1;10.6;17.0;
31035002;2012;11;25;0.7;434;0.0;13.1;11.0;15.8;
31035002;2012;11;26;0.5;120;11.0;10.4;8.7;12.9;
31035002;2012;11;27;0.6;459;0.0;8.1;7.0;10.5;
31035002;2012;11;28;0.9;147;1.0;7.1;6.7;7.8;
31035002;2012;11;29;1.3;228;0.0;5.5;5.0;7.0;
31035002;2012;11;30;0.6;673;0.0;3.4;0.5;7.1;
31035002;2012;12;1;0.4;775;0.0;1.4;-0.4;4.5;
31035002;2012;12;2;0.7;344;5.0;5.3;-1.2;10.8;
31035002;2012;12;3;0.6;346;5.5;10.8;7.5;13.9;
31035002;2012;12;4;0.8;480;11.0;8.4;6.9;10.2;
31035002;2012;12;5;0.7;523;4.0;6.6;5.1;9.0;
31035002;2012;12;6;0.2;816;0.0;3.5;1.6;8.0;
31035002;2012;12;7;0.4;169;10.5;4.4;-1.7;10.1;
31035002;2012;12;8;0.9;544;0.0;6.4;5.0;8.5;
31035002;2012;12;9;0.2;780;0.0;3.9;2.0;8.3;
31035002;2012;12;10;0.3;431;0.0;3.7;-0.9;8.0;
31035002;2012;12;11;0.1;634;0.5;1.8;-0.1;5.2;
31035002;2012;12;12;0.4;728;0.0;1.1;-3.8;6.1;
31035002;2012;12;13;0.3;349;1.0;7.9;2.6;10.7;
31035002;2012;12;14;0.9;196;1.5;10.5;7.3;11.8;
31035002;2012;12;15;0.3;629;0.0;9.6;5.7;14.9;
31035002;2012;12;16;0.2;684;1.5;10.3;5.8;16.1;
31035002;2012;12;17;0.9;461;2.0;10.5;9.5;12.9;
31035002;2012;12;18;0.6;521;0.0;9.4;7.4;13.6;
31035002;2012;12;19;0.4;234;0.0;7.7;4.2;10.8;
31035002;2012;12;20;0.8;221;0.5;9.9;7.9;11.8;
31035002;2012;12;21;0.8;182;2.0;9.6;7.1;13.7;
31035002;2012;12;22;0.3;417;0.0;9.8;7.8;13.5;
31035002;2012;12;23;0.2;757;0.0;9.6;2.4;18.0;
31035002;2012;12;24;1.0;538;0.0;11.5;9.4;13.5;
31035002;2012;12;25;0.9;367;1.5;11.3;10.6;13.2;
31035002;2012;12;26;0.6;652;0.0;9.8;8.2;13.6;
31035002;2012;12;27;1.0;330;2.0;11.0;5.0;15.6;
31035002;2012;12;28;0.4;590;0.0;10.6;9.7;15.3;
31035002;2012;12;29;0.3;734;0.0;9.7;3.8;13.3;
31035002;2012;12;30;0.8;555;0.0;8.8;8.0;13.2;
31035002;2012;12;31;0.2;713;2.0;6.9;0.7;11.9;
31035002;2013;1;1;0.7;387;6.5;8.7;6.6;12.7;
31035002;2013;1;2;0.7;424;0.0;6.3;6.1;9.1;
31035002;2013;1;3;0.0;771;0.0;3.9;-0.5;8.5;
31035002;2013;1;4;0.1;151;0.5;6.5;4.5;7.4;
31035002;2013;1;5;0.3;135;0.0;6.2;6.0;6.9;
31035002;2013;1;6;0.2;136;0.0;4.8;4.1;5.4;
31035002;2013;1;7;0.1;132;0.0;4.1;3.5;4.7;
31035002;2013;1;8;0.2;114;0.0;3.5;2.0;4.8;
31035002;2013;1;9;0.3;116;0.0;4.3;3.9;5.9;
31035002;2013;1;10;0.6;256;5.5;8.2;4.3;12.0;
31035002;2013;1;11;0.6;718;0.5;7.1;5.5;11.5;
31035002;2013;1;12;0.4;432;10.0;5.1;-0.4;12.0;
31035002;2013;1;13;0.4;182;12.5;5.1;3.5;6.7;
31035002;2013;1;14;0.9;341;3.5;3.5;2.4;5.9;
31035002;2013;1;15;0.6;554;11.0;5.5;0.3;8.2;
31035002;2013;1;16;0.2;109;22.5;2.5;1.2;3.4;
31035002;2013;1;17;0.5;693;0.5;-0.2;-0.8;2.5;
31035002;2013;1;18;0.4;250;7.0;1.0;-2.8;4.5;
31035002;2013;1;19;0.7;173;26.0;6.5;2.9;10.9;
31035002;2013;1;20;0.6;492;15.0;3.3;0.6;6.6;
31035002;2013;1;21;0.6;644;3.0;5.1;0.8;8.6;
31035002;2013;1;22;0.5;665;0.5;3.9;-0.8;9.3;
31035002;2013;1;23;0.8;385;6.5;4.9;2.9;7.8;
31035002;2013;1;24;0.6;463;3.0;4.0;2.0;6.1;
31035002;2013;1;25;0.5;588;1.5;1.8;0.7;5.4;
31035002;2013;1;26;0.1;194;1.5;5.2;-1.6;8.9;
31035002;2013;1;27;0.3;221;11.0;4.6;-0.1;8.4;
31035002;2013;1;28;0.9;755;1.5;8.2;6.3;12.1;
31035002;2013;1;29;0.5;711;0.5;7.0;1.9;13.5;
31035002;2013;1;30;0.6;859;0.0;10.0;3.1;17.2;
31035002;2013;1;31;0.5;746;0.5;12.3;5.7;17.0;
31035002;2013;2;1;1.0;657;6.0;13.0;10.0;17.4;
31035002;2013;2;2;1.6;378;2.0;6.3;5.5;7.9;
31035002;2013;2;3;1.3;851;0.5;3.8;1.3;6.7;
31035002;2013;2;4;0.8;353;0.5;9.4;3.9;12.7;
31035002;2013;2;5;1.8;457;9.0;9.2;9.1;13.3;
31035002;2013;2;6;1.0;442;12.5;5.1;2.7;7.5;
31035002;2013;2;7;1.5;717;0.0;3.9;1.7;6.4;
31035002;2013;2;8;0.7;320;2.0;3.1;2.0;4.6;
31035002;2013;2;9;0.8;792;10.0;3.7;1.0;6.3;
31035002;2013;2;10;1.2;600;12.5;7.2;4.3;12.9;
31035002;2013;2;11;1.2;878;14.5;4.7;3.3;7.3;
31035002;2013;2;12;1.1;597;0.0;5.5;2.6;9.0;
31035002;2013;2;13;1.0;526;0.5;6.2;4.8;8.3;
31035002;2013;2;14;1.0;588;4.0;9.1;5.5;13.1;
31035002;2013;2;15;1.4;1011;0.0;7.9;7.0;11.8;
31035002;2013;2;16;0.9;1378;0.0;5.1;-0.2;13.0;
31035002;2013;2;17;1.2;1398;0.5;5.6;-0.5;11.3;
31035002;2013;2;18;1.3;927;0.0;7.6;4.5;11.3;
31035002;2013;2;19;1.5;1408;0.0;8.3;4.7;13.3;
31035002;2013;2;20;1.0;1345;0.0;5.2;-1.5;14.5;
31035002;2013;2;21;1.2;1414;0.5;6.0;-1.2;13.6;
31035002;2013;2;22;1.3;1506;0.0;1.7;-2.5;6.1;
31035002;2013;2;23;1.4;490;0.0;-1.6;-3.5;-0.3;
31035002;2013;2;24;1.2;525;0.0;-1.0;-2.4;0.9;
31035002;2013;2;25;0.7;781;3.5;0.5;-0.9;2.1;
31035002;2013;2;26;0.9;1097;0.0;0.6;-0.9;4.4;
31035002;2013;2;27;0.9;1271;0.5;1.2;-3.8;8.5;
31035002;2013;2;28;1.3;1258;0.5;4.6;-2.1;11.7;
31035002;2013;3;1;1.6;1271;0.0;7.6;2.0;13.2;
31035002;2013;3;2;1.4;1567;0.0;4.5;0.3;9.8;
